Utah	USACanada
Vermont	USACanada
Virginia	USACanada
Washington	USACanada
WestVirginia	USACanada
Wisconsin	USACanada
Wyoming	USACanada
Nunavut	USACanada
SouthAfrica	Africa
Ghana	Africa
Mauritius	Africa
Algeria	Africa
Madagascar	Africa
Tunisia	Africa
Cameroon	Africa
Morocco	Africa
Senegal	Africa
IvoryCoast	Africa
Kenya	Africa
Uganda	Africa
Nigeria	Africa
Tanzania	Africa
Ethiopia	Africa
CanaryIslands	Africa
Djibouti	Africa
CentralAfricanRepublic	Africa
BurkinaFaso	Africa
Mali	Africa
Zimbabwe	Africa
Zambia	Africa
Egypt	Africa
Togo	Africa
Gambia	Africa
Mexico	CentralAmerica
BritishVirginIslands	CentralAmerica
CostaRica	CentralAmerica
Panama	CentralAmerica
Jamaica	CentralAmerica
Cuba	CentralAmerica
Bahamas	CentralAmerica
PuertoRico	CentralAmerica
Guatemala	CentralAmerica
Guadeloupe	CentralAmerica
Barbados	CentralAmerica
Honduras	CentralAmerica
Anguilla	CentralAmerica
Martinique	CentralAmerica
ElSalvador	CentralAmerica
DominicanRepublic	CentralAmerica
Nicaragua	CentralAmerica
Haiti	CentralAmerica
CaymanIslands	CentralAmerica
Montserrat	CentralAmerica
SaintLucia	CentralAmerica
TrinidadTobago	CentralAmerica
Belize	CentralAmerica
Colombia	CentralAmerica
TurksCaicosIslands	CentralAmerica
Venezuela	CentralAmerica
Ecuador	CentralAmerica
FrenchGuiana	CentralAmerica
Suriname	CentralAmerica
Bahrain	MiddleEast
SaudiArabia	MiddleEast
Palestine	MiddleEast
Pakistan	MiddleEast
Oman	MiddleEast
Turkey	MiddleEast
Iran	MiddleEast
Syria	MiddleEast
Qatar	MiddleEast
Kuwait	MiddleEast
Israel	MiddleEast
Iraq	MiddleEast
Cyprus	MiddleEast
Jordan	MiddleEast
Afghanistan	MiddleEast
Lebanon	MiddleEast
GeorgiaCountry	MiddleEast
Azerbaijan	MiddleEast
Armenia	MiddleEast
Turkmenistan	MiddleEast
