state	posterior	prior	likelihood	treeModel.rootHeight	skyride.precision	CP1+2.kappa	CP3.kappa	CP1+2.frequencies1	CP1+2.frequencies2	CP1+2.frequencies3	CP1+2.frequencies4	CP3.frequencies1	CP3.frequencies2	CP3.frequencies3	CP3.frequencies4	CP1+2.alpha	CP3.alpha	CP1+2.mu	CP3.mu	clock.rate	CP1+2.treeLikelihood	CP3.treeLikelihood	skyride
5800000	-37679.21303780251	-8584.033646789034	-29095.179391013477	13.374988159917853	0.11756035066372003	6.890026578387516	8.64181299005606	0.4125055994036631	0.17242161229326658	0.190001239836266	0.22507154846680352	0.35146616211693404	0.1930264922539779	0.18040062384163336	0.27510672178745194	0.26285406846403986	1.831639539791665	0.8194589551741497	1.361082089651702	0.005527283908517777	-13103.89259094008	-15991.286800073396	-8571.595345067493
6000000	-37393.97363552407	-8211.270109769963	-29182.703525754107	13.42044144277143	0.18386954815840922	7.056879953088748	7.971040654352274	0.3840365519471531	0.1782784960776752	0.20803950145504296	0.22964545052012794	0.3498815524694534	0.1826535535716515	0.1845660722913941	0.2828988216674983	0.2722390993361706	1.656583349611428	0.8608763174744513	1.2782473650510993	0.006022807042464265	-13159.958180290214	-16022.74534546389	-8198.550403751422
6200000	-37934.85493692306	-8737.92732453311	-29196.927612389947	13.540975704113652	0.08082402204522968	7.394217623932097	7.998354003691295	0.38500600271961316	0.1844638531948509	0.19549129464325302	0.2350388494422821	0.3413132950293766	0.20275076964782432	0.19109482591403584	0.26484110940876054	0.2671856874189036	1.9332282098725226	0.809316359955767	1.3813672800884682	0.005885189709136043	-13197.137472119883	-15999.790140270066	-8725.526667314505
6400000	-37725.30171957615	-8546.377924179862	-29178.923795396287	13.479648171816558	0.11049526972509571	7.344416387455733	8.434842512624618	0.40580733177582207	0.18425557076727095	0.20984461722537512	0.20009248023153128	0.32764819337972545	0.1999957894658877	0.19115835287338298	0.28119766428100107	0.26519265377024714	1.5018939795806814	0.8074435738178195	1.3851128523643632	0.005581871991087467	-13194.984765433845	-15983.939029962445	-8534.618591839295
6600000	-37527.060784878944	-8369.494821911103	-29157.56596296784	13.268913823589317	0.13860852748907068	7.409771258663748	8.459978399393991	0.3913629282152287	0.1847357393410576	0.20082697316968962	0.22307435927402347	0.3496720354601223	0.19677224132975166	0.1919112559892202	0.2616444672209032	0.2606093101792025	1.7095648457307635	0.8051540564606103	1.3896918870787822	0.005565972930472926	-13158.037903733752	-15999.52805923409	-8357.11997764217
6800000	-37494.65425454009	-8309.36512967562	-29185.289124864466	13.257499291068047	0.16726794904365813	7.317080741155978	8.831138617031945	0.39551961033779176	0.17680901727967546	0.21240304241327984	0.2152683299692522	0.33624753376273225	0.19372745827143156	0.18236612866284202	0.28765887930299144	0.25020784267553603	1.8535467904697243	0.8023440264719555	1.3953119470560915	0.005575920145327956	-13187.929713821024	-15997.359411043444	-8296.441627649112
7000000	-37548.2232669722	-8413.720358570827	-29134.50290840137	13.393875985287728	0.13688671198075428	7.4762497294432775	7.581394552093212	0.40609780442572607	0.16603998002865264	0.19929853742374132	0.2285636781218793	0.33029915338638466	0.1910304925070077	0.19299130602673364	0.2856790480798713	0.2616889666998275	1.9281228036103348	0.8417133391110407	1.3165733217779214	0.005639867125771418	-13132.466488736063	-16002.036419665306	-8401.002908846058
7200000	-37751.38012256781	-8566.56403599996	-29184.81608656785	13.34535457767513	0.11850659351592475	8.063800042322695	9.246749425533162	0.39742151330931164	0.17875841340570142	0.20442607988031633	0.21939399340467008	0.35913464102300074	0.19852063986460375	0.17359468829338684	0.268750030819006	0.26254005960034543	1.691089320606068	0.8255883909703153	1.348823218059372	0.005772947799541163	-13166.027794620193	-16018.788291947658	-8553.889880917406
7400000	-37592.7093861879	-8428.82782072778	-29163.881565460113	13.447527289597339	0.1327869330116481	6.554247553566296	9.059049125523309	0.39762848591278666	0.1714847651223378	0.20833879062060717	0.222547958344268	0.3278420299695684	0.2063680695937951	0.17468371147431422	0.2911061889623197	0.2693215750441087	1.4881577969582054	0.8036668367956316	1.392666326408739	0.005433136223517818	-13192.882509069774	-15970.999056390341	-8417.066370449415
7600000	-37260.103107888935	-8131.025790386878	-29129.07731750206	13.434524935246124	0.22517638883487723	7.34512590435505	8.959687747851284	0.38948792728025544	0.17627677726195282	0.20755346010146652	0.22668183535632475	0.3288068907781109	0.18900381921571519	0.1838564198356506	0.29833287017052074	0.2739424398173981	1.5599523664496138	0.8055535917445478	1.3888928165109067	0.005857802300586408	-13141.66036024928	-15987.416957252779	-8118.146105704098
7800000	-36831.1104097189	-7680.7596324158085	-29150.350777303094	13.602189596553957	0.3758777683193437	6.592526990962161	9.653431663122692	0.41498609953608717	0.1843653079571006	0.1953754156978945	0.20527317680891724	0.34171693655838586	0.19051389441839278	0.18454733923651892	0.28322182978669996	0.26890902686279394	1.4854021272223197	0.8236339084200617	1.3527321831598784	0.005676852653233276	-13136.008082649862	-16014.342694653235	-7667.675677509029
8000000	-37064.687512364835	-7931.079257335687	-29133.60825502915	13.361761278446702	0.29101144307078775	7.572378780249795	8.727435753736966	0.398468077800705	0.16986711005987984	0.21035332916161842	0.22131148297779646	0.3527664878786258	0.19575125381850958	0.1856746818657415	0.2658075764371207	0.25055908860063997	1.565101357622784	0.8354960995286395	1.3290078009427229	0.0058239548707092826	-13161.10559259284	-15972.50266243631	-7917.968474008271
8200000	-37355.45389490887	-8150.334874028072	-29205.119020880793	13.450845373323192	0.2078007178976415	7.573242532704554	9.062326824038982	0.41681196339650567	0.1762636426290384	0.1927712475490383	0.2141531464254174	0.34450686229051924	0.19071353289133414	0.17676993935345914	0.28800966546468504	0.24271987044559573	1.7586249555686304	0.8471402173810006	1.305719565238	0.005751606793723939	-13212.05859527232	-15993.060425608473	-8137.1679335662
8400000	-37398.222385274734	-8217.146267356618	-29181.076117918114	13.34048996315341	0.18392059221320428	7.136628766428398	7.715434589650535	0.40978968322748477	0.17408767354847124	0.19547347112487368	0.22064917209917015	0.34887921043739994	0.1976684253057039	0.19008830320765482	0.26336406104923876	0.28432455358688047	1.9206177345629887	0.8610909381997394	1.2778181236005226	0.005912207965066878	-13223.60918986976	-15957.466928048352	-8203.96928286233
8600000	-37492.82387753588	-8350.130239534788	-29142.69363800109	13.438072479209731	0.16197452366755505	7.941772321526807	8.526527525195574	0.41459913035674123	0.16838868755770717	0.2003769455163308	0.21663523656922073	0.3395452409487397	0.19418226959099083	0.20222567963055843	0.2640468098297084	0.25994639207302833	1.5997505287298017	0.8179180477815445	1.3641639044369123	0.0055363375920829275	-13170.840594432178	-15971.853043568912	-8337.592401235523
8800000	-37339.110028892304	-8175.19412173554	-29163.915907156763	13.37469847707467	0.21713609973360418	8.601472791841863	7.590006542474157	0.4103015926903945	0.1828028257536728	0.19393989113100943	0.21295569042492324	0.33891729928739295	0.19636259197930137	0.1877207345510634	0.2769993741822395	0.2527376388526418	1.4415222508598238	0.8152446790543056	1.3695106418913896	0.0053513389489279126	-13183.357991227518	-15980.557915929243	-8162.872760369057
9000000	-38092.96260014509	-8908.34968081623	-29184.612919328858	13.398249878887055	0.08085006395202396	7.277361266697662	8.588771992751832	0.39393355554087267	0.16786458123092945	0.20188885953109068	0.23631300369710712	0.3592177744484536	0.19083645287720807	0.16966531239917396	0.2802804602751616	0.24671435258243762	1.4527816218187517	0.829814177803683	1.3403716443926348	0.005580400524285481	-13180.399213352996	-16004.21370597586	-8896.894409721312
9200000	-37538.7576693266	-8354.994944639739	-29183.762724686865	13.395216966514422	0.17558714798672195	7.59959047294582	9.079265454343911	0.394880734468127	0.1659247390559148	0.21618537708034563	0.22300914939561264	0.3420948333870438	0.19075794033496166	0.18949867730194375	0.27764854897604807	0.2835081222959857	1.8001048313193388	0.8398800280581608	1.3202399438836794	0.0053186323533227714	-13199.641010107047	-15984.121714579816	-8341.993711689784
9400000	-38613.49994432595	-9448.868755935784	-29164.631188390165	13.60673509324092	0.036023866670288715	7.079059813137111	9.32069756886884	0.3848632673698231	0.1901151430719364	0.20782866708967052	0.21719292246857005	0.356609687473419	0.20205761948522843	0.1705818270419643	0.27075086599938564	0.25279345461541336	1.571350350518031	0.8240171757431951	1.3519656485136107	0.005604640596080122	-13172.618377526851	-15992.012810863314	-9437.856959668372
9600000	-37924.81934960678	-8795.83775268046	-29128.98159692632	13.532632878677813	0.08677403677374435	7.226609877034802	9.428484768494746	0.4139432937180733	0.17133653162228826	0.1861120803035936	0.2286080943560449	0.3518972810489815	0.2042784529166426	0.1809743551008611	0.2628499109335122	0.267522325257477	1.7797323850077877	0.8436480429352538	1.3127039141294934	0.005725644761414922	-13145.693510934287	-15983.288085992033	-8783.394202343343
9800000	-38075.74092575741	-8892.456923474852	-29183.28400228256	13.499647671822279	0.07393914868875191	7.35989478380212	7.830951890502427	0.39776955599582586	0.1851914294743536	0.2065464178188126	0.210492596711008	0.3246443468198312	0.2059108887985855	0.21462782009156803	0.254816944290013	0.2728396985469707	1.4665428769146003	0.8128674292359569	1.3742651415280867	0.005788532056225284	-13193.26473851362	-15990.019263768938	-8881.048055397434
10000000	-37762.60997661049	-8635.321740776295	-29127.288235834196	13.47256010822864	0.1254553442266908	7.62284359764715	9.445661592791154	0.40490450872865363	0.14920558434928716	0.21734084260840925	0.22854906431364996	0.34100406700868324	0.18955878131584414	0.19719564219826632	0.27224150947720416	0.25549679724013596	1.845069884325607	0.7955027876277573	1.4089944247444859	0.005663629832074451	-13172.394964650024	-15954.893271184172	-8622.33734643792
10200000	-37636.7694593988	-8497.534475293089	-29139.234984105708	13.605559971532266	0.1315243552363443	8.555859385024	8.084307286491436	0.41039076136711417	0.1645431841310167	0.1978239406166294	0.2272421138852397	0.3556783601527121	0.18626466112380635	0.1893368322015696	0.2687201465219097	0.2455396064536277	1.6211067086519162	0.78339749240328	1.4332050151934406	0.005539306947908344	-13150.937038056072	-15988.297946049637	-8485.141807816493
10400000	-38238.30687207327	-9039.56446389491	-29198.74240817836	13.524921542615623	0.06256840713786523	7.414220560591323	8.74899313133003	0.4235381327338247	0.17823375992144042	0.18598679242876995	0.2122413149159649	0.34169348370659436	0.19791987864331675	0.19785543151776985	0.2625312061323167	0.2988961665460971	1.7331420512028688	0.8464524753240652	1.3070950493518714	0.00558726420254549	-13190.865996742525	-16007.876411435835	-9027.642983630942
10600000	-37609.340417710046	-8425.835808062513	-29183.504609647534	13.557249757355432	0.14761853309254444	7.228467893597527	9.410358908878395	0.39344084336287016	0.19728381651630048	0.19762787606122556	0.21164746405960375	0.35506069929330464	0.1968221277797432	0.18686780674917258	0.2612493661777771	0.23764619673957443	1.513310244365018	0.8122978398389535	1.3754043203220947	0.005274368193442617	-13193.37640052423	-15990.128209123304	-8413.763859079565
10800000	-37937.181154239646	-8786.535812972801	-29150.64534126685	13.407501357161292	0.08718012559257454	6.24602113219326	9.955556654571058	0.40154935903000055	0.1743320666226376	0.20929748786353533	0.2148210864838265	0.3557425966163088	0.1951543178246568	0.18171215241775834	0.2673909331412737	0.24767681771112093	1.9630570421225542	0.86298148117444	1.2740370376511223	0.005795197298433917	-13152.253806930534	-15998.391534336313	-8773.874899498096
11000000	-37335.158888259495	-8240.210041149563	-29094.948847109936	13.489103110281542	0.2015891088893852	7.513066307015534	9.508157465776016	0.389144250249143	0.17182226327498495	0.2052594354647267	0.23377405101114537	0.34463134684997737	0.18410335872214179	0.18620362629235748	0.285061668135521	0.2488259676692819	1.780656089319802	0.8351213718032292	1.3297572563935434	0.00564395003705982	-13144.395680183541	-15950.553166926395	-8226.962751019317
11200000	-37872.07753323426	-8729.378377222605	-29142.69915601165	13.454670854636062	0.09164794297448005	7.284866425561072	9.682418605756455	0.4148651895727173	0.17246921760291728	0.18457058494195097	0.22809500788241438	0.3537763170245705	0.20358173368363913	0.1824842011748181	0.2601577481169699	0.25291219278902377	1.7698457298794241	0.8354205996573277	1.3291588006853463	0.005450301761408044	-13175.095102974472	-15967.604053037181	-8717.066882401425
11400000	-37991.77029610493	-8854.318468865722	-29137.45182723921	13.592591946809042	0.08563436062226099	7.949723304397025	8.303984465729322	0.4080677974301736	0.16895957565482853	0.20167381125588218	0.22129881565911547	0.3451105959777597	0.21005568328280805	0.18752742844996217	0.25730629228946755	0.26035240050534886	1.6246125482257892	0.7797773610305101	1.4404452779389816	0.0053054135751355825	-13168.391102984564	-15969.060724254647	-8842.558488530958
11600000	-37979.01823077887	-8788.051597436079	-29190.966633342792	13.35599645958606	0.08188883246046756	6.949106101930971	9.286127422460998	0.40527514498189776	0.18534568062402482	0.204957155810966	0.20442201858311124	0.3560652183190818	0.1808473837287521	0.1868140459616906	0.2762733519904731	0.2711418156207606	1.8360254108122216	0.8280924641852371	1.3438150716295272	0.005713116990532199	-13193.059902974353	-15997.906730368439	-8775.67882988007
11800000	-37973.8623516729	-8810.851969111707	-29163.010382561188	13.470367947578866	0.08778246678541445	7.431643424234369	8.546410246032345	0.4139863890686219	0.1675576579319021	0.1894615004016748	0.228994452597801	0.3445916768604144	0.19575866114880142	0.1892715865967935	0.2703780753939881	0.2785403318332301	1.6209371116116602	0.7825085791316654	1.4349828417366706	0.005068615522143667	-13211.209812406783	-15951.800570154406	-8799.222660288771
12000000	-37747.34255392074	-8560.632051091712	-29186.710502829024	13.54126979056725	0.13554290810366149	7.851182836859496	8.182836607333037	0.4110477709349084	0.17746590715447733	0.20679982555287882	0.20468649635773514	0.34722854975106543	0.20337236300830686	0.18320184352044672	0.26619724372017867	0.257373858463647	1.7949826838565788	0.8326198008484622	1.334760398303077	0.005608462221200158	-13209.065113320858	-15977.645389508167	-8547.90362305733
12200000	-37385.12467914671	-8245.874690791192	-29139.24998835552	13.671319152951376	0.2358135848863499	7.7229851124991855	9.213396876928671	0.40125458149502385	0.1821407439112403	0.18371399615861975	0.2328906784351158	0.36113010752885827	0.1818110794273345	0.1890886340176891	0.26797017902611586	0.24975506686499946	1.5542195327563648	0.8377212240305807	1.32455755193884	0.005737100136526668	-13180.747338932824	-15958.502649422695	-8232.74890709356
12400000	-37676.45238635874	-8552.369484149081	-29124.082902209655	13.576498556181791	0.1317767535632693	7.595020605609064	9.094085567995053	0.420413137405401	0.16514911804756136	0.19069834073770456	0.2237394038093327	0.3516209730325973	0.21125579799012276	0.1828868028179065	0.2542364261593711	0.24611710905003842	1.741817514272377	0.7771304713132405	1.4457390573735203	0.005660942664842067	-13179.052958839018	-15945.029943370637	-8539.650345333115
12600000	-37756.09042830011	-8636.18277044387	-29119.907657856238	13.573325484941183	0.09928198202893791	6.683817525697339	8.716085601202156	0.4135140407134117	0.15448896940387127	0.20745358747635523	0.22454340240636153	0.33454422474863255	0.22200057038950383	0.1926925293149073	0.250762675546954	0.2552581223729873	1.6318561397711253	0.8202601638214547	1.3594796723570914	0.005453253639284277	-13143.305883322917	-15976.60177453332	-8624.409415104617
12800000	-37422.58322874075	-8318.03345719066	-29104.549771550086	13.422600735783808	0.16436557133499688	7.785732199158615	8.74900495070871	0.38329456577356114	0.18440109321016984	0.2070505467465906	0.22525379426967837	0.3656663954303734	0.19512864214866094	0.18172152715929746	0.25748343526166606	0.2574650051369113	1.6994255479950109	0.8004741803947109	1.3990516392105787	0.005606817421870576	-13135.812264013874	-15968.737507536212	-8305.280668846834
13000000	-37883.78128792347	-8689.116551177553	-29194.664736745915	13.392247924501595	0.0992432411189367	7.019938578100387	8.794779142140529	0.41952152311754254	0.17816648935791493	0.19784605377425799	0.2044659337502846	0.3734295874527833	0.18946423469570361	0.18277326501027685	0.2543329128412342	0.2583568951168165	1.763929553464618	0.7781314602705823	1.4437370794588358	0.005707453749797031	-13199.591780236808	-15995.072956509108	-8676.84309651755
